prod_cd,prod_descr,country_code,prod_status_descr,npd_launch,long_descr,category_descr,development_descr,sector_descr,segment_descr,brand_descr,subbrand_descr,type_descr,set_sample_cd,team_category_descr,price_segment_desc,thumbnail_url,image_url,color
31546,NovAge Ecollagen Eye Cream,G,Discontinued (D),2016-02-02 00:00:00.000,NovAge Ecollagen Wrinkle Smoothing Eye Cream,Skin Care,Global Development,Facial Care,Anti-Agers,Novage,Ecollagen,Anti-Aging Eye,REGP,Skin Care,Eye care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31546.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31546.ashx?u=0101010000,NULL
31547,NovAge Ecollagen Serum,G,Discontinued (D),2016-02-02 00:00:00.000,NovAge Ecollagen Wrinkle Smoothing Serum,Skin Care,Global Development,Facial Care,Anti-Agers,Novage,Ecollagen,Anti-Aging Serum,REGP,Skin Care,Serums/Treatments/Capsules,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31547.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31547.ashx?u=0101010000,NULL
31557,The ONE Hi Impact Eye P - black,G,Ongoing (N),2014-12-12 00:00:00.000,The ONE High Impact Eye Pencil - Onyx Black,Colour Cosmetics,Global Development,Eye Make-Up,Eye Liner/Pencil,The ONE,High Impact,Eye Pencil,REGP,Colour Cosmetics,Eye Liner,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31557.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31557.ashx?u=0101010000,NULL
31851,Essense&Co. Lem& Verb Hnd&Bod Lot,G,Ongoing (N),2015-10-23 00:00:00.000,Essense&Co. Lemon & Verbena Hand & Body Lotion,Skin Care,Global Development,Body Care,General Purpose Body Care,Essense&Co,Not Applicable,Body Lotion,REGP,Personal & Hair Care,Body Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31851.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31851.ashx?u=0101010000,NULL
32042,Love Nature Face Moisturiser Neem,G,Discontinued (D),2015-07-01 00:00:00.000,Love Nature Face Moisturiser Neem,Skin Care,Global Development,Facial Care,Facial Moisturisers,Love Nature,Neem,Moisturiser Day,REGP,Skin Care,Day Cream,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/320/32042.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/320/32042.ashx?u=0101010000,NULL
32043,Love Nature Clay Mask Neem,G,Discontinued (D),2015-07-01 00:00:00.000,Love Nature Clay Mask Neem,Skin Care,Global Development,Facial Care,Face Masks,Love Nature,Neem,Face Masks,REGP,Skin Care,Exfoliants and Masks,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/320/32043.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/320/32043.ashx?u=0101010000,NULL
32648,Pure Skin Refreshing Face Toner,G,Ongoing (N),2016-09-20 00:00:00.000,Pure Skin Refreshing Face Toner,Skin Care,Global Development,Facial Care,Acne Treatment,Pure Skin,Not Applicable,Acne Toner,REGP,Skin Care,Cleansers and Toners,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32648.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32648.ashx?u=0101010000,NULL
32649,Pure Skin Mattifying Face Lotion,G,Ongoing (N),2016-09-20 00:00:00.000,Pure Skin Mattifying Face Lotion,Skin Care,Global Development,Facial Care,Acne Treatment,Pure Skin,Not Applicable,Acne Moisturiser,REGP,Skin Care,Day Cream,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32649.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32649.ashx?u=0101010000,NULL
33004,The ONE 5-in-1 Wonder Lash WP,G,Ongoing (N),2016-02-02 00:00:00.000,The ONE 5-in-1 Wonder Lash Waterproof Mascara - Black,Colour Cosmetics,Global Development,Eye Make-Up,Mascara,The ONE,Everyday Beauty,Mascara,REGP,Colour Cosmetics,Mascara,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/330/33004.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/330/33004.ashx?u=0101010000,NULL
33027,Feet Up ADV Cracked Heel Cream,G,Ongoing (N),2017-03-28 00:00:00.000,Feet Up Advanced Cracked Heel Repair & Smooth Foot Cream,Personal Care,Global Development,Foot Care,Foot Care,Feet Up,Feet Up Advanced,Foot Cream,REGP,Personal & Hair Care,Foot care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/330/33027.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/330/33027.ashx?u=0101010000,NULL
33856,TO Colour Unlim Lipst Super - ENude,G,Limited Life (L),2018-06-25 00:00:00.000,The ONE Colour Unlimited Lipstick Super Matte - Enigmatic Nude,Colour Cosmetics,Global Development,Lip Products,Lipstick,The ONE,Long Wear,Slim Stick,REGP,Colour Cosmetics,Lipstick,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/338/33856.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/338/33856.ashx?u=0101010000,NULL
34014,Activelle P.P. Antipers. 48h R-o.,G,Discontinued (D),2018-06-08 00:00:00.000,"Activelle Purifying & Protecting Anti-perspirant 48h Deodorant ",Personal Care,Global Development,Deodorant,Deodorants,Activelle,Extreme Protection,AP Deodorant Roll-on,REGP,Personal & Hair Care,Deodorant,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/34/340/34014.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/34/340/34014.ashx?u=0101010000,NULL
31859,Amanda Scarf,G,Limited Life (L),2018-09-17 00:00:00.000,Amanda Scarf,Accessories,Global Development,Fashion Accessories,Fashion Textile,Non Branded,Not Applicable,Scarf,REGP,Accessories,Textiles,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31859.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31859.ashx?u=0101010000,NULL
32415,Optimals Hydra Refreshing Gel Wash,G,Discontinued (D),2017-06-20 00:00:00.000,Optimals Hydra Refreshing Gel Wash All Skin types,Skin Care,Global Development,Facial Care,Facial Cleansers,Optimals,Not Applicable,Facial Cleanser,REGP,Skin Care,Cleansers and Toners,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/324/32415.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/324/32415.ashx?u=0101010000,NULL
32416,Optimals Age Revive Cleansing Milk,G,Discontinued (D),2017-02-14 00:00:00.000,Optimals Age Revive Anti-Ageing Cleansing Milk &  Eye Make-Up Remover,Skin Care,Global Development,Facial Care,Facial Cleansers,Optimals,Not Applicable,Facial Cleanser,REGP,Skin Care,Cleansers and Toners,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/32/324/32416.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/32/324/32416.ashx?u=0101010000,NULL
32418,Optimals Exfoliating Face Scrub,G,Ongoing (N),2018-04-23 00:00:00.000,Optimals Exfoliating Face Scrub,Skin Care,Global Development,Facial Care,Facial Cleansers,Optimals,Not Applicable,Facial Exfoliator,REGP,Skin Care,Exfoliants and Masks,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/324/32418-1.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/324/32418-1.ashx?u=0101010000,NULL
32650,Pure Skin Blackhead Clearing Mask,G,Ongoing (N),2016-09-20 00:00:00.000,Pure Skin Blackhead Clearing Mask,Skin Care,Global Development,Facial Care,Acne Treatment,Pure Skin,Not Applicable,Acne Treatment,REGP,Skin Care,Exfoliants and Masks,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32650.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32650.ashx?u=0101010000,NULL
32651,Pure Skin SOS Spot Gel,G,Ongoing (N),2016-09-20 00:00:00.000,Pure Skin SOS Spot Gel,Skin Care,Global Development,Facial Care,Acne Treatment,Pure Skin,Not Applicable,Acne Treatment,REGP,Skin Care,Serums/Treatments/Capsules,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32651.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32651.ashx?u=0101010000,NULL
32652,Pure Skin 1 Clarifying Face Scrub &,G,Ongoing (N),2016-09-20 00:00:00.000,Pure Skin 1 Clarifying Face Scrub & 2 Purifying Face Mask,Skin Care,Global Development,Facial Care,Acne Treatment,Pure Skin,Not Applicable,Acne Treatment,REGP,Skin Care,Exfoliants and Masks,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32652.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32652.ashx?u=0101010000,NULL
33033,Feet Up ADV Deep Exfoliating Cream,G,Ongoing (N),2017-03-28 00:00:00.000,Feet Up Advanced Deep Exfoliating Foot Cream,Personal Care,Global Development,Foot Care,Foot Care,Feet Up,Feet Up Advanced,Foot Scrub,REGP,Personal & Hair Care,Foot care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/330/33033.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/330/33033.ashx?u=0101010000,NULL
32438,Women's Collection IWLilac EdT,G,Ongoing (N),2016-02-02 00:00:00.000,Women's Collection Innocent White Lilac Eau de Toilette,Fragrances,Global Development,Women Fragrance,Female Fragrance,Oriflame Collection,Women's Collection,Female Eau de Toilette,REGP,Woman Fragrance,Female Edt and Edp,https://media-asia-cdn.oriflame.com/-/media/IN/Images/Catalog/Products/32438.ashx?u=1801241406&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/IN/Images/Catalog/Products/32438.ashx?u=1801241406,NULL
32440,Women's Collection DCBlossom Edt,G,Ongoing (N),2016-02-02 00:00:00.000,Women's Collection Delicate Cherry Blossom Eau de Toilette,Fragrances,Global Development,Women Fragrance,Female Fragrance,Oriflame Collection,Women's Collection,Female Eau de Toilette,REGP,Woman Fragrance,Female Edt and Edp,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/324/32440.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/324/32440.ashx?u=0101010000,NULL
32658,NovAge Bright Sublime Night Cream,G,Ongoing (N),2016-02-01 00:00:00.000,NovAge Bright Sublime Advanced Brightening Night Cream,Skin Care,Global Development,Facial Care,Anti-Agers,Novage,Bright Sublime,Anti-Aging Night,REGP,Skin Care,Night cream,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32658.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32658.ashx?u=0101010000,NULL
32671,Memories daydreaming EDT,G,Ongoing (N),2016-07-04 00:00:00.000,Memories daydreaming in a hammock Eau de Toilette,Fragrances,Global Development,Women Fragrance,Female Fragrance,Memories,Daydreaming in a hammock,Female Eau de Toilette,REGP,Woman Fragrance,Female Edt and Edp,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32671.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32671.ashx?u=0101010000,NULL
32672,Memories chasing butterflies EDT,G,Ongoing (N),2016-07-04 00:00:00.000,Memories chasing butterflies Eau de Toilette,Fragrances,Global Development,Women Fragrance,Female Fragrance,Memories,Chasing butterflies,Female Eau de Toilette,REGP,Woman Fragrance,Female Edt and Edp,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32672.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32672.ashx?u=0101010000,NULL
32673,Memories flirting EDT,G,Ongoing (N),2016-07-04 00:00:00.000,Memories flirting under fireworks Eau de Toilette,Fragrances,Global Development,Women Fragrance,Female Fragrance,Memories,Flirting under fireworks,Female Eau de Toilette,REGP,Woman Fragrance,Female Edt and Edp,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32673.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32673.ashx?u=0101010000,NULL
33108,Optimals Even Out Serum,G,Ongoing (N),2017-03-07 00:00:00.000,Optimals Even Out Illuminating Serum,Skin Care,Global Development,Facial Care,Facial Moisturisers,Optimals,Even Out,Moisturiser Serum,REGP,Skin Care,Serums/Treatments/Capsules,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/331/33108.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/331/33108.ashx?u=0101010000,NULL
33135,Optimals Hydra Moisture Serum,G,Ongoing (N),2017-10-03 00:00:00.000,Optimals Hydra Moisture Boosting Serum All Skin types,Skin Care,Global Development,Facial Care,Facial Moisturisers,Optimals,Not Applicable,Moisturiser Serum,REGP,Skin Care,Serums/Treatments/Capsules,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/331/33135.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/331/33135.ashx?u=0101010000,NULL
33668,GG Supreme Gel Eye Liner  - RBlack,G,Ongoing (N),2018-01-08 00:00:00.000,Giordani Gold Supreme Gel Eye Liner - Rich Black,Colour Cosmetics,Global Development,Eye Make-Up,Eye Liner/Pencil,Giordani Gold,Not Applicable,Gel Eye Liner,REGP,Colour Cosmetics,Eye Liner,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/336/33668.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/336/33668.ashx?u=0101010000,NULL
33670,The ONE Eye Liner Stylo WP - Black,G,Ongoing (N),2018-02-19 00:00:00.000,The ONE Eye Liner Stylo Waterproof - Black,Colour Cosmetics,Global Development,Eye Make-Up,Eye Liner/Pencil,The ONE,Long Wear,Eye Liner Stylo,REGP,Colour Cosmetics,Eye Liner,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/33/336/33670.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/33/336/33670.ashx?u=0101010000,NULL
34087,LN Shower Gel Coconut Water & Melon,G,Ongoing (N),2018-03-15 00:00:00.000,Love Nature Shower Gel Invigorating Coconut Water & Melon,Personal Care,Global Development,Bath & Shower,Body Wash/Shower Gel,Love Nature,Not Applicable,Shower Gel,REGP,Personal & Hair Care,Shower gels,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34087.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34087.ashx?u=0101010000,NULL
35483,Milk & Honey Scrub Soap Bar,G,Ongoing (N),2019-02-01 00:00:00.000,Milk & Honey Gold Exfoliating Scrub Soap Bar,Personal Care,India Products,Bath & Shower,Bar Soap,Milk & Honey,Gold,Soap Scrub Bar,REGP,Personal & Hair Care,Soap Bar,https://media-asia-cdn.oriflame.com/-/media/IN/Images/Catalog/Products/35483.ashx?u=1901280915&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/IN/Images/Catalog/Products/35483.ashx?u=1901280915,NULL
39994,Sleek Watch,G,Limited Life (L),2019-01-07 00:00:00.000,Sleek Watch,Accessories,Global Development,Jewellery,Watch,Unknown,Unknown,Watch,REGP,Accessories,Other,https://media-asia-cdn.oriflame.com/-/media/IN/Images/Catalog/Products/39994.ashx?u=1903310330&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/IN/Images/Catalog/Products/39994.ashx?u=1903310330,NULL
30809,Essentials Cold Cream,G,Ongoing (N),2015-10-01 00:00:00.000,Essentials Cold Cream,Skin Care,India Products,Facial Care,Facial Moisturisers,Essentials,Not Applicable,Moisturiser Day,REGP,Skin Care,Day Cream,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/30/308/30809.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/30/308/30809.ashx?u=0101010000,NULL
26850,Nutrishake strawberry 28,G,Ongoing (N),2014-12-01 00:00:00.000,Nutrishake natural strawberry flavour,Wellness,India Products,Weight Management,Weight Management,Wellness by Oriflame,Natural Balance,Shakes,REGP,Wellness,Wellness,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/02/26/268/26850.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/02/26/268/26850.ashx?u=0101010000,NULL
26851,Nutrishake vanilla 28,G,Ongoing (N),2014-12-01 00:00:00.000,Nutrishake natural vanilla flavour,Wellness,India Products,Weight Management,Weight Management,Wellness by Oriflame,Natural Balance,Shakes,REGP,Wellness,Wellness,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/2/26/268/26851.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/2/26/268/26851.ashx?u=0101010000,NULL
27232,Nutrishake mango banana 28,G,Ongoing (N),2014-12-01 00:00:00.000,Nutrishake natural mango banana flavour,Wellness,India Products,Weight Management,Weight Management,Wellness by Oriflame,Natural Balance,Shakes,REGP,Wellness,Wellness,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/2/27/272/27232.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/2/27/272/27232.ashx?u=0101010000,NULL
31944,The ONE Lip Sensation Matte - Cream,G,Ongoing (N),2016-04-26 00:00:00.000,The ONE Lip Sensation Matte Mousse - Toffee Cream,Colour Cosmetics,Global Development,Lip Products,Lipstick,The ONE,High Impact,Liquid Lip Colour,REGP,Colour Cosmetics,Lipstick,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/319/31944.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/319/31944.ashx?u=0101010000,NULL
32346,Love Nature Gel Mask Aloe Vera,G,Ongoing (N),2015-04-01 00:00:00.000,Love Nature Gel Mask Aloe Vera,Skin Care,India Products,Facial Care,Face Masks,Love Nature,Aloe Vera,Face Masks,REGP,Skin Care,Exfoliants and Masks,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/323/32346.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/323/32346.ashx?u=0101010000,NULL
32348,Love Nature Face Toner Aloe Vera,G,Ongoing (N),2015-01-01 00:00:00.000,Love Nature Face Toner Aloe Vera,Skin Care,India Products,Facial Care,Toners,Love Nature,Aloe Vera,Facial Toner,REGP,Skin Care,Cleansers and Toners,https://media-asia-cdn.oriflame.com/-/media/IN/Images/Catalog/Products/32348.ashx?u=1802261527&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/IN/Images/Catalog/Products/32348.ashx?u=1802261527,NULL
32407,Love Nature Gel Cream Aloe Vera,G,Ongoing (N),2015-01-01 00:00:00.000,Love Nature Gel Cream Aloe Vera,Skin Care,India Products,Facial Care,Facial Moisturisers,Love Nature,Aloe Vera,Moisturiser Day,REGP,Skin Care,Day Cream,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/32/324/32407.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/32/324/32407.ashx?u=0101010000,NULL
32408,Love Nature Cleansing Gel Aloe Vera,G,Ongoing (N),2015-01-01 00:00:00.000,Love Nature Cleansing Gel Aloe Vera,Skin Care,India Products,Facial Care,Facial Cleansers,Love Nature,Aloe Vera,Facial Cleanser,REGP,Skin Care,Cleansers and Toners,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/324/32408.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/324/32408.ashx?u=0101010000,NULL
32609,LN Soap Bar Olive Oil & Aloe Vera,G,Ongoing (N),2017-03-07 00:00:00.000,Love Nature Soap Bar Caring Olive Oil & Aloe Vera,Personal Care,Global Development,Bath & Shower,Bar Soap,Love Nature,Moisturizing,Soap Bar,REGP,Personal & Hair Care,Soap Bar,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32609.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32609.ashx?u=0101010000,NULL
32611,LN Exfoliating SB Strawberry & Lime,G,Ongoing (N),2017-04-18 00:00:00.000,Love Nature Exfoliating Soap Bar Refreshing Strawberry & Lime,Personal Care,Global Development,Bath & Shower,Bar Soap,Love Nature,Exfoliating,Soap Bar,REGP,Personal & Hair Care,Soap Bar,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/32/326/32611.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/32/326/32611.ashx?u=0101010000,NULL
